id,weight,age,sex,race,region,res16,marital,educ,degree,income16,class,occ10,prestg10,finrela,satfin,partyid,polviews,relig,attend,childs,happy,health,tvhours,usewww,getahead
2022-120,6.093969972257398,20,Female,Black,Middle Atlantic,"in a small city or town (under 50,000)",Never Married,2 Years College,High school,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Democrat,Extremely Liberal,,Once A Month,0,Pretty Happy,Excellent,,,Hard Work
2022-121,0.5223282701911385,36,Male,Other,Middle Atlantic,in a suburb near a large city,Married,12th Grade,High school,"$130,000 to $149,999",Middle Class,,High,Average,Satisfied,"Independent, Near Republican",Slightly Conservative,,Several Times A Year,1,Very Happy,Excellent,1,,
2022-122,1.1796373222194736,82,Male,White,Middle Atlantic,in a suburb near a large city,Married,2 Years College,High school,"$110,000 to $129,999",Middle Class,,High,Average,More or less satisfied,Independent,Moderate,Catholic,Once A Year,0,Pretty Happy,Good,3,,
2022-123,0.8602230865656786,65,Female,White,Middle Atlantic,in a suburb near a large city,Married,4 Years College,Bachelor's,"$90,000 to $109,999",Working Class,,High,Average,Not Satisfied,Independent,Conservative,Catholic,More Than Once A Week,3,Not Too Happy,Good,2,,Hard Work
2022-124,2.3925928645581993,64,Female,White,Middle Atlantic,"in a small city or town (under 50,000)",Divorced,9th Grade,Less than high school,"$7,000 to $7,999",Working Class,,Low,Below average,Not Satisfied,Republican,Slightly Liberal,Catholic,2-3 Times A Month,5,Very Happy,Fair,3,Yes,Hard Work
2022-127,0.47853928357742775,65,Female,White,Middle Atlantic,"in a large city (over 250,000)",Divorced,4 Years College,High school,,Middle Class,,Low,Average,Not Satisfied,"Independent, Near Democrat",Extremely Liberal,None,Never,0,Not Too Happy,Fair,2,,Hard Work
2022-128,0.4918246178568936,52,Male,Other,Middle Atlantic,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,"$60,000 to $74,999",Middle Class,,High,Above average,More or less satisfied,"Independent, Near Republican",Moderate,Catholic,Never,0,Pretty Happy,Excellent,2,,
2022-129,0.8841048276309114,61,Male,White,Middle Atlantic,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$20,000 to $22,499",Working Class,,Low,Below average,Not Satisfied,Strong Republican,Moderate,Protestant,Less Than Once A Year,2,Pretty Happy,Good,,,Hard Work
2022-133,0.44673016700188245,26,Male,Black,Middle Atlantic,"in a large city (over 250,000)",Never Married,5+ Years College,Graduate,"$60,000 to $74,999",Working Class,,Low,Above average,Not Satisfied,"Independent, Near Republican",Slightly Conservative,Other,Several Times A Year,0,Pretty Happy,Good,0,,
2022-134,1.1796373222194736,80,Male,White,Middle Atlantic,"in a large city (over 250,000)",Married,12th Grade,High school,"$130,000 to $149,999",Middle Class,,High,Far above average,More or less satisfied,"Independent, Near Democrat",Liberal,None,Never,2,Pretty Happy,Good,4,Yes,
2022-136,1.0483211301874833,26,Female,Other,Middle Atlantic,,Never Married,12th Grade,High school,,,,,Average,Not Satisfied,Independent,Slightly Liberal,Catholic,Never,0,Not Too Happy,Good,1,Yes,
2022-137,1.209901289743205,56,Female,Black,Middle Atlantic,"in a large city (over 250,000)",Widowed,2 Years College,Associate/Junior college,"$25,000 to $29,999",Working Class,Service occupations,Low,Below average,More or less satisfied,Democrat,Moderate,,Several Times A Year,3,Not Too Happy,Good,2,,
2022-138,0.26083907598583167,32,Female,Black,Middle Atlantic,,Never Married,12th Grade,High school,,Middle Class,,,Above average,Not Satisfied,Independent,Moderate,None,Never,8,Not Too Happy,Good,0,Yes,Connections
2022-139,2.1958995218416493,23,Female,White,Middle Atlantic,"in a large city (over 250,000)",Never Married,4 Years College,Bachelor's,"$40,000 to $49,999",Middle Class,,High,Far above average,Satisfied,Strong Democrat,Liberal,None,Once A Year,0,Very Happy,Good,,,Hard Work
2022-140,0.30387280011464735,34,Female,White,Middle Atlantic,"in a large city (over 250,000)",Divorced,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,,High,Far above average,More or less satisfied,Strong Democrat,Liberal,None,Never,0,Not Too Happy,Fair,0,,
2022-142,6.204626646296525,79,Male,Black,Middle Atlantic,in a suburb near a large city,Married,4 Years College,Graduate,,Middle Class,,High,Below average,Satisfied,Democrat,Extremely Liberal,Catholic,Several Times A Year,4,Pretty Happy,Excellent,3,,Hard Work
2022-145,1.9068912653619385,69,Male,Black,Middle Atlantic,"in a large city (over 250,000)",Married,2 Years College,High school,"$90,000 to $109,999",Working Class,,High,Above average,Satisfied,"Independent, Near Democrat",Moderate,Protestant,2-3 Times A Month,3,Pretty Happy,Fair,,,
2022-146,0.7063397499098992,56,Female,Black,Middle Atlantic,"in a small city or town (under 50,000)",Never Married,2 Years College,Less than high school,,Working Class,,Low,Average,More or less satisfied,,,Protestant,2-3 Times A Month,5,Very Happy,Good,6,,Hard Work
2022-148,1.7888790173204188,36,Female,Black,Middle Atlantic,in a suburb near a large city,Never Married,4 Years College,Associate/Junior college,"$20,000 to $22,499",Working Class,,Low,Average,More or less satisfied,Independent,Moderate,Protestant,Every Week,3,Very Happy,Good,0,,Hard Work
2022-151,0.31837490592264406,44,Female,Other,Middle Atlantic,"in a large city (over 250,000)",Never Married,11th Grade,High school,"$90,000 to $109,999",Working Class,,High,Average,More or less satisfied,Strong Democrat,Moderate,Catholic,Less Than Once A Year,0,Pretty Happy,Good,3,,
2022-152,0.47446566093231285,37,Male,Other,Middle Atlantic,"in a large city (over 250,000)",Married,10th Grade,Less than high school,,Working Class,,Low,Average,Not Satisfied,Independent,Conservative,None,Never,2,Very Happy,Excellent,2,Yes,
2022-155,0.5978600093733024,62,Male,White,Middle Atlantic,"in a large city (over 250,000)",Separated,12th Grade,High school,,Middle Class,,Low,Average,Satisfied,"Independent, Near Republican",Conservative,Catholic,Never,2,Pretty Happy,Excellent,6,,
2022-156,4.146420139380587,24,Female,White,Middle Atlantic,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,,Low,Average,Satisfied,"Independent, Near Democrat",Slightly Liberal,None,Never,0,Pretty Happy,Excellent,2,,
2022-157,0.6977777919894124,83,Female,Other,Middle Atlantic,"in a large city (over 250,000)",Widowed,12th Grade,High school,"$30,000 to $34,999",Upper Class,,Low,Below average,More or less satisfied,Strong Democrat,Slightly Liberal,,Once A Month,2,Pretty Happy,Good,6,,
2022-158,0.395832671157552,71,Male,White,Middle Atlantic,"in a large city (over 250,000)",Separated,5+ Years College,Bachelor's,"$75,000 to $89,999",Middle Class,,High,Above average,More or less satisfied,Independent,Slightly Conservative,Catholic,Several Times A Year,1,Pretty Happy,Good,2,,
2022-159,0.9161715897026154,68,Male,White,Middle Atlantic,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,Low,Above average,Satisfied,Democrat,Conservative,Jewish,Never,0,Pretty Happy,Good,2,,
2022-162,0.8236848167230167,46,Female,Black,Middle Atlantic,in open country but not on a farm,Never Married,4 Years College,Bachelor's,"$60,000 to $74,999",,,,Average,Satisfied,Independent,,,Several Times A Year,0,Pretty Happy,Good,0,,
2022-163,1.0570910485546352,48,Male,Other,Middle Atlantic,"in a large city (over 250,000)",Married,5+ Years College,Bachelor's,,Working Class,,Low,Below average,More or less satisfied,Independent,Moderate,,Several Times A Year,4,Not Too Happy,Fair,2,No,
2022-165,1.1388899659903398,46,Female,White,Middle Atlantic,in a suburb near a large city,Married,12th Grade,High school,"$170,000 or over",Working Class,,High,Above average,More or less satisfied,Republican,Slightly Conservative,Catholic,Several Times A Year,2,Very Happy,Excellent,,,Hard Work
2022-167,2.179877547573904,63,Female,White,Middle Atlantic,in a suburb near a large city,Separated,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,High,Above average,Not Satisfied,"Independent, Near Democrat",Slightly Conservative,Catholic,Once A Year,3,Pretty Happy,Poor,8,,
2022-168,4.246959836268201,65,Female,White,Middle Atlantic,in a suburb near a large city,Widowed,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,Strong Republican,Moderate,Protestant,Never,0,Not Too Happy,Good,,,Connections
2022-170,4.495510731185754,39,Male,White,Middle Atlantic,in a suburb near a large city,Separated,1 Year College,High school,"$60,000 to $74,999",Working Class,,High,Far below average,Not Satisfied,Other,Conservative,None,Never,2,Pretty Happy,Excellent,,,
2022-172,0.7868225374935107,34,Male,White,Middle Atlantic,in a suburb near a large city,Never Married,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,Sales and office occupations,Low,Below average,Not Satisfied,Strong Democrat,Moderate,Protestant,Never,0,Pretty Happy,Good,20,,
2022-173,0.9897189749865632,29,Female,White,Middle Atlantic,in a suburb near a large city,Never Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,More or less satisfied,"Independent, Near Republican",Slightly Liberal,Catholic,Less Than Once A Year,0,Pretty Happy,Excellent,8,,
2022-174,1.0193265049898392,87,Male,White,Middle Atlantic,"in a large city (over 250,000)",Divorced,3 Years College,High school,"$90,000 to $109,999",Middle Class,,High,Average,More or less satisfied,"Independent, Near Republican",Slightly Conservative,None,Never,0,Not Too Happy,Fair,6,,
2022-175,0.4422624695675723,41,Female,White,Middle Atlantic,in a suburb near a large city,Married,4 Years College,Graduate,"$90,000 to $109,999",Middle Class,,High,Above average,More or less satisfied,Strong Democrat,Extremely Liberal,None,Never,0,Very Happy,Excellent,2,,
2022-176,0.4527919526883872,39,Female,Other,Middle Atlantic,"in a medium-size city (50,000-250,000)",Married,2 Years College,Associate/Junior college,"$20,000 to $22,499",Lower Class,Service occupations,Low,Below average,More or less satisfied,Independent,Moderate,,Never,0,Pretty Happy,Fair,2,,
2022-177,0.36953854732070246,63,Female,Black,Middle Atlantic,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Bachelor's,"$40,000 to $49,999",Middle Class,,Low,Average,Satisfied,Democrat,Moderate,Protestant,More Than Once A Week,2,Pretty Happy,Good,,,Hard Work
2022-178,0.3821597103627542,41,Female,White,Middle Atlantic,"in a medium-size city (50,000-250,000)",Separated,4 Years College,Bachelor's,"$22,500 to $24,999",Lower Class,,Low,Below average,More or less satisfied,Democrat,Moderate,Protestant,Once A Year,4,Not Too Happy,Good,,,Connections
2022-179,0.47853928357742775,68,Female,White,Middle Atlantic,in a suburb near a large city,Divorced,1 Year College,High school,"$130,000 to $149,999",Middle Class,,Low,Above average,Satisfied,"Independent, Near Republican",Slightly Conservative,None,Never,1,Pretty Happy,Excellent,2,,
2022-180,4.914884783535597,74,Female,White,Middle Atlantic,"in a medium-size city (50,000-250,000)",Married,12th Grade,High school,"$40,000 to $49,999",Working Class,,Low,Average,More or less satisfied,Strong Democrat,Moderate,Catholic,Every Week,3,Very Happy,Good,,,Hard Work
2022-181,0.5555525365360175,50,Female,Black,Middle Atlantic,in a suburb near a large city,Never Married,3rd Grade,Less than high school,"$10,000 to $12,499",Working Class,,Low,Far above average,Not Satisfied,Republican,Slightly Conservative,None,Once A Month,5,Not Too Happy,Fair,4,,
2022-183,0.6472730869381654,34,Male,Other,Middle Atlantic,on a farm,Never Married,4 Years College,Bachelor's,"$12,500 to $14,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Moderate,,2-3 Times A Month,1,Very Happy,Good,0,,
2022-184,2.345807318151406,62,Male,Black,Middle Atlantic,in open country but not on a farm,Married,12th Grade,High school,"$130,000 to $149,999",Upper Class,,High,Average,More or less satisfied,Strong Democrat,Moderate,Protestant,,3,Very Happy,Excellent,2,,
2022-185,4.774464519656059,54,Female,Other,Middle Atlantic,in open country but not on a farm,Separated,4 Years College,Graduate,"$110,000 to $129,999",Working Class,,High,Average,Not Satisfied,Independent,Moderate,Protestant,Once A Year,2,Pretty Happy,Excellent,3,,
2022-186,2.506565215926866,37,Female,White,New England,"in a small city or town (under 50,000)",Separated,4 Years College,Bachelor's,"$75,000 to $89,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Moderate,,2-3 Times A Month,0,Pretty Happy,Good,2,,
2022-187,1.6510105480595314,65,Male,White,New England,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,,Middle Class,,Low,Below average,More or less satisfied,Strong Democrat,Moderate,Catholic,Less Than Once A Year,2,Pretty Happy,Good,4,,
2022-188,1.5258517478613187,42,Male,White,New England,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$130,000 to $149,999",Middle Class,,Low,Above average,More or less satisfied,Strong Republican,Slightly Conservative,Catholic,Never,2,Very Happy,Good,,,
2022-189,0.7969904442288313,47,Female,White,New England,"in a medium-size city (50,000-250,000)",Never Married,12th Grade,High school,"$20,000 to $22,499",Working Class,,Low,Average,Not Satisfied,"Independent, Near Democrat",Moderate,Protestant,Several Times A Year,5,Pretty Happy,Good,,,
2022-194,0.47636429799083624,60,Male,White,Pacific,"in a small city or town (under 50,000)",Divorced,4 Years College,Bachelor's,"$170,000 or over",Working Class,,,Average,Satisfied,Strong Republican,Extremely Liberal,Catholic,Every Week,,,,1,,
2022-195,2.8101090569172897,45,Male,White,Pacific,in a suburb near a large city,Married,12th Grade,High school,"$150,000 to $169,999",Working Class,,High,Average,Satisfied,Independent,Moderate,None,Never,3,Very Happy,Fair,3,,Connections
2022-197,0.7911888539583981,30,Female,Other,Pacific,in a suburb near a large city,Married,4 Years College,Graduate,"$170,000 or over",Upper Class,,High,Above average,More or less satisfied,Strong Democrat,Liberal,None,Once A Year,0,Pretty Happy,Excellent,0,,
2022-200,1.189985421618851,25,Female,White,Pacific,in a suburb near a large city,Married,1 Year College,High school,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,Democrat,Slightly Liberal,Catholic,Once A Year,0,Pretty Happy,Excellent,3,,
2022-201,1.781689039209482,29,Male,White,Pacific,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,,High,Above average,Satisfied,Republican,Slightly Conservative,None,Never,0,Pretty Happy,Fair,2,,Connections
2022-203,0.39930502299782106,29,Female,White,Pacific,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,Low,Below average,More or less satisfied,"Independent, Near Democrat",Slightly Liberal,None,Never,0,Pretty Happy,Excellent,3,,
2022-204,3.848100792778211,53,Male,White,Pacific,in a suburb near a large city,Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,Satisfied,Strong Democrat,Liberal,None,Never,1,Pretty Happy,Excellent,2,,Connections
2022-205,0.6158764859651261,72,Male,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,High school,"$170,000 or over",Middle Class,,High,Above average,Satisfied,Democrat,Slightly Liberal,Catholic,Several Times A Year,2,Pretty Happy,Excellent,,,
2022-208,0.4966241877342189,36,Female,White,Pacific,"in a medium-size city (50,000-250,000)",Divorced,2 Years College,High school,"$20,000 to $22,499",Lower Class,,Low,Far below average,Not Satisfied,Independent,Moderate,Catholic,Once A Month,4,Not Too Happy,Good,,,Hard Work
2022-209,0.4618013528413239,40,Female,White,Pacific,in a suburb near a large city,Married,5+ Years College,Graduate,"$50,000 to $59,999",Working Class,,Low,Below average,More or less satisfied,Republican,Slightly Conservative,Protestant,More Than Once A Week,2,Very Happy,Good,,,Luck
